,Open,High,Volume,Low,Close,Profit,id,MACD,CCI,OBV,RSI,rawFeatures,features,rawPrediction,probability,prediction
78,16.60300064086914,16.60300064086914,0.0,16.60300064086914,16.60300064086914,1.0,776.0,0.03205498307943344,-81.7646484375,20886.0,0.0,"[16.6030006409,16.6030006409,0.0,16.6030006409,16.6030006409,0.0320549830794,-81.7646484375,20886.0,0.0]","[16.6030006409,16.6030006409,0.0,16.6030006409,16.6030006409,0.0320549830794,-81.7646484375,20886.0,0.0]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
79,17.91200065612793,17.91200065612793,0.0,17.91200065612793,17.91200065612793,1.0,791.0,0.36249077320098877,-7.748081207275391,22700.0,8.912392616271973,"[17.9120006561,17.9120006561,0.0,17.9120006561,17.9120006561,0.362490773201,-7.74808120728,22700.0,8.91239261627]","[17.9120006561,17.9120006561,0.0,17.9120006561,17.9120006561,0.362490773201,-7.74808120728,22700.0,8.91239261627]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
80,18.0939998626709,18.0939998626709,0.0,18.0939998626709,18.0939998626709,1.0,796.0,0.2618939280509949,-14.48173999786377,23060.0,62.40923309326172,"[18.0939998627,18.0939998627,0.0,18.0939998627,18.0939998627,0.261893928051,-14.4817399979,23060.0,62.4092330933]","[18.0939998627,18.0939998627,0.0,18.0939998627,18.0939998627,0.261893928051,-14.4817399979,23060.0,62.4092330933]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
81,19.344999313354492,19.344999313354492,50.0,19.344999313354492,19.344999313354492,0.0,804.0,0.46024346351623535,47.01544189453125,22020.0,22.44705581665039,"[19.3449993134,19.3449993134,50.0,19.3449993134,19.3449993134,0.460243463516,47.0154418945,22020.0,22.4470558167]","[19.3449993134,19.3449993134,50.0,19.3449993134,19.3449993134,0.460243463516,47.0154418945,22020.0,22.4470558167]","[29.1979372245,20.8020627755]","[0.583958744491,0.416041255509]",0.0
82,16.80299949645996,16.80299949645996,0.0,16.80299949645996,16.80299949645996,1.0,824.0,-0.4214378297328949,-30.696876525878906,19551.0,55.64665222167969,"[16.8029994965,16.8029994965,0.0,16.8029994965,16.8029994965,-0.421437829733,-30.6968765259,19551.0,55.6466522217]","[16.8029994965,16.8029994965,0.0,16.8029994965,16.8029994965,-0.421437829733,-30.6968765259,19551.0,55.6466522217]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
83,16.93199920654297,16.93199920654297,0.0,16.93199920654297,16.93199920654297,0.0,830.0,-0.3676515817642212,21.056352615356445,19551.0,95.03433990478516,"[16.9319992065,16.9319992065,0.0,16.9319992065,16.9319992065,-0.367651581764,21.0563526154,19551.0,95.0343399048]","[16.9319992065,16.9319992065,0.0,16.9319992065,16.9319992065,-0.367651581764,21.0563526154,19551.0,95.0343399048]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
84,15.347000122070312,15.347000122070312,0.0,15.347000122070312,15.347000122070312,0.0,837.0,-0.57187819480896,-81.42469787597656,18929.0,35.00003433227539,"[15.3470001221,15.3470001221,0.0,15.3470001221,15.3470001221,-0.571878194809,-81.424697876,18929.0,35.0000343323]","[15.3470001221,15.3470001221,0.0,15.3470001221,15.3470001221,-0.571878194809,-81.424697876,18929.0,35.0000343323]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
85,15.869000434875488,15.869000434875488,0.0,15.869000434875488,15.869000434875488,1.0,873.0,0.1233883798122406,103.6827163696289,21231.0,88.59660339355469,"[15.8690004349,15.8690004349,0.0,15.8690004349,15.8690004349,0.123388379812,103.68271637,21231.0,88.5966033936]","[15.8690004349,15.8690004349,0.0,15.8690004349,15.8690004349,0.123388379812,103.68271637,21231.0,88.5966033936]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
86,15.272000312805176,15.272000312805176,0.0,15.272000312805176,15.272000312805176,1.0,895.0,-0.13488611578941345,89.93437957763672,19933.0,82.10721588134766,"[15.2720003128,15.2720003128,0.0,15.2720003128,15.2720003128,-0.134886115789,89.9343795776,19933.0,82.1072158813]","[15.2720003128,15.2720003128,0.0,15.2720003128,15.2720003128,-0.134886115789,89.9343795776,19933.0,82.1072158813]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
87,14.65999984741211,14.65999984741211,0.0,14.65999984741211,14.65999984741211,0.0,904.0,-0.06023078411817551,-61.516014099121094,20133.0,23.442068099975586,"[14.6599998474,14.6599998474,0.0,14.6599998474,14.6599998474,-0.0602307841182,-61.5160140991,20133.0,23.4420681]","[14.6599998474,14.6599998474,0.0,14.6599998474,14.6599998474,-0.0602307841182,-61.5160140991,20133.0,23.4420681]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
88,13.704999923706055,13.720000267028809,100.0,13.704999923706055,13.720000267028809,0.0,921.0,-0.2634356617927551,-95.9025650024414,19533.0,6.249758720397949,"[13.7049999237,13.720000267,100.0,13.7049999237,13.720000267,-0.263435661793,-95.9025650024,19533.0,6.2497587204]","[13.7049999237,13.720000267,100.0,13.7049999237,13.720000267,-0.263435661793,-95.9025650024,19533.0,6.2497587204]","[24.4685928992,25.5314071008]","[0.489371857983,0.510628142017]",1.0
89,13.12600040435791,13.12600040435791,0.0,13.12600040435791,13.12600040435791,1.0,924.0,-0.3664708137512207,-113.50468444824219,19533.0,12.30965805053711,"[13.1260004044,13.1260004044,0.0,13.1260004044,13.1260004044,-0.366470813751,-113.504684448,19533.0,12.3096580505]","[13.1260004044,13.1260004044,0.0,13.1260004044,13.1260004044,-0.366470813751,-113.504684448,19533.0,12.3096580505]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
90,16.26099967956543,16.26099967956543,0.0,16.26099967956543,16.26099967956543,1.0,965.0,0.48407259583473206,50.701988220214844,19401.0,50.41419982910156,"[16.2609996796,16.2609996796,0.0,16.2609996796,16.2609996796,0.484072595835,50.7019882202,19401.0,50.4141998291]","[16.2609996796,16.2609996796,0.0,16.2609996796,16.2609996796,0.484072595835,50.7019882202,19401.0,50.4141998291]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
91,16.472999572753906,16.472999572753906,0.0,16.472999572753906,16.472999572753906,0.0,969.0,0.4335482120513916,61.91497802734375,19401.0,63.494590759277344,"[16.4729995728,16.4729995728,0.0,16.4729995728,16.4729995728,0.433548212051,61.9149780273,19401.0,63.4945907593]","[16.4729995728,16.4729995728,0.0,16.4729995728,16.4729995728,0.433548212051,61.9149780273,19401.0,63.4945907593]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
